game,model,condition,metric,mean,std,ci_95
salop,Qwen/Qwen3-32B-Thinking-Off,more_players,judgment,0.5999999999999999,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,more_players,rationality,0.5999999999999999,0.0,0.0
salop,Qwen/Qwen3-32B-Thinking-Off,more_players,reasoning,0.5333333333333334,0.0,0.0
salop,google/gemma-3-27b-it,baseline,cooperation,0.0,0.0,0.0
salop,google/gemma-3-27b-it,baseline,judgment,1.0,0.0,0.0
salop,google/gemma-3-27b-it,baseline,rationality,1.0,0.0,0.0
salop,google/gemma-3-27b-it,baseline,reasoning,1.0,0.0,0.0
salop,google/gemma-3-27b-it,more_players,cooperation,0.2622950819672131,0.0,0.0
salop,google/gemma-3-27b-it,more_players,judgment,0.9333333333333333,0.0,0.0
salop,google/gemma-3-27b-it,more_players,rationality,0.9333333333333332,0.0,0.0
salop,google/gemma-3-27b-it,more_players,reasoning,0.8666666666666668,0.0,8.371663225071135e-17
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,cooperation,1.0,0.0,0.0
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,judgment,0.5897435897435898,2.340555645717801e-16,1.497568644479534e-16
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,rationality,0.5897435897435898,2.340555645717801e-16,1.497568644479534e-16
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,reasoning,0.5897435897435898,2.340555645717801e-16,1.497568644479534e-16
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,cooperation,0.9180327868852458,0.0,8.371663225071135e-17
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,judgment,0.5999999999999999,0.0,0.0
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,rationality,0.5999999999999999,0.0,0.0
salop,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,reasoning,0.5333333333333334,0.0,0.0
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,cooperation,0.5555555555555556,0.0,0.0
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,judgment,0.7916666666666666,0.0,8.371663225071135e-17
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,rationality,0.7916666666666666,0.0,8.371663225071135e-17
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,reasoning,0.7916666666666666,0.0,8.371663225071135e-17
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,cooperation,0.5901639344262295,0.0,0.0
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,judgment,0.7666666666666666,0.0,0.0
salop,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,rationality,0.7666666666666666,0.0,0.0
